sample,channel_idx,channel_name,time,band,fRMSE
27,1,pressure,3,low,0.22696086764335632
27,1,pressure,3,mid,1.0576941967010498
27,1,pressure,3,high,1.229836106300354
27,1,pressure,4,low,0.251649409532547
27,1,pressure,4,mid,1.0349911451339722
27,1,pressure,4,high,1.2076092958450317
27,1,pressure,5,low,0.22862066328525543
27,1,pressure,5,mid,1.028745412826538
27,1,pressure,5,high,1.148376226425171
27,1,pressure,6,low,0.2309558093547821
27,1,pressure,6,mid,1.0296919345855713
27,1,pressure,6,high,1.1847405433654785
27,1,pressure,7,low,0.26131752133369446
27,1,pressure,7,mid,1.0314971208572388
27,1,pressure,7,high,1.1585582494735718
27,1,pressure,8,low,0.2078719437122345
27,1,pressure,8,mid,1.0295658111572266
27,1,pressure,8,high,1.1507329940795898
27,1,pressure,9,low,0.21171824634075165
27,1,pressure,9,mid,1.0246134996414185
27,1,pressure,9,high,1.1979796886444092
27,1,pressure,10,low,0.27246934175491333
27,1,pressure,10,mid,1.0260642766952515
27,1,pressure,10,high,1.1716011762619019
27,2,Vx,0,low,1.0502653121948242
27,2,Vx,0,mid,1.1258666515350342
27,2,Vx,0,high,4.953700065612793
27,2,Vx,1,low,1.058409571647644
27,2,Vx,1,mid,1.1066226959228516
27,2,Vx,1,high,6.004611968994141
27,2,Vx,2,low,1.0497905015945435
27,2,Vx,2,mid,1.0909634828567505
27,2,Vx,2,high,5.672895908355713
27,2,Vx,3,low,1.05069100856781
27,2,Vx,3,mid,1.130547285079956
27,2,Vx,3,high,6.045684337615967
27,2,Vx,4,low,1.017519474029541
27,2,Vx,4,mid,1.1040161848068237
27,2,Vx,4,high,6.4804582595825195
27,2,Vx,5,low,0.989812970161438
27,2,Vx,5,mid,1.1140446662902832
27,2,Vx,5,high,5.9485955238342285
27,2,Vx,6,low,1.032633662223816
27,2,Vx,6,mid,1.1121965646743774
27,2,Vx,6,high,6.238944053649902
27,2,Vx,7,low,1.042441964149475
27,2,Vx,7,mid,1.1084448099136353
27,2,Vx,7,high,6.598760604858398
27,2,Vx,8,low,1.020676612854004
27,2,Vx,8,mid,1.0814613103866577
27,2,Vx,8,high,6.075215816497803
27,2,Vx,9,low,0.9956840872764587
27,2,Vx,9,mid,1.0879383087158203
27,2,Vx,9,high,7.3295817375183105
27,2,Vx,10,low,0.9840428829193115
27,2,Vx,10,mid,1.1010559797286987
27,2,Vx,10,high,7.562240123748779
27,3,Vy,0,low,1.040075421333313
27,3,Vy,0,mid,1.082692265510559
27,3,Vy,0,high,4.57709264755249
27,3,Vy,1,low,1.0346230268478394
27,3,Vy,1,mid,1.0933911800384521
27,3,Vy,1,high,4.3559250831604
27,3,Vy,2,low,1.038456678390503
27,3,Vy,2,mid,1.0522053241729736
27,3,Vy,2,high,4.008277893066406
27,3,Vy,3,low,1.0472760200500488
27,3,Vy,3,mid,1.0619593858718872
27,3,Vy,3,high,3.900928497314453
27,3,Vy,4,low,1.0059021711349487
27,3,Vy,4,mid,1.0677769184112549
27,3,Vy,4,high,3.6917154788970947
27,3,Vy,5,low,1.0107561349868774
27,3,Vy,5,mid,1.0718940496444702
27,3,Vy,5,high,3.694005250930786
27,3,Vy,6,low,1.024559736251831
27,3,Vy,6,mid,1.0567265748977661
27,3,Vy,6,high,3.9730541706085205
27,3,Vy,7,low,0.9936084151268005
27,3,Vy,7,mid,1.0729659795761108
27,3,Vy,7,high,4.116652488708496
27,3,Vy,8,low,1.005081295967102
27,3,Vy,8,mid,1.0663281679153442
27,3,Vy,8,high,3.537081480026245
27,3,Vy,9,low,1.0102626085281372
27,3,Vy,9,mid,1.0391120910644531
27,3,Vy,9,high,4.312397003173828
27,3,Vy,10,low,1.0125051736831665
27,3,Vy,10,mid,1.040971279144287
27,3,Vy,10,high,4.435863018035889
28,0,density,0,low,1.3901041746139526
28,0,density,0,mid,1.9461349248886108
28,0,density,0,high,6.526309967041016
28,0,density,1,low,1.0799857378005981
28,0,density,1,mid,1.9630249738693237
28,0,density,1,high,6.84667444229126
28,0,density,2,low,0.7465570569038391
28,0,density,2,mid,2.1295180320739746
28,0,density,2,high,7.487423419952393
28,0,density,3,low,0.6723089218139648
28,0,density,3,mid,2.249366521835327
28,0,density,3,high,8.53297233581543
28,0,density,4,low,0.6951996684074402
28,0,density,4,mid,2.269198179244995
28,0,density,4,high,8.933542251586914
28,0,density,5,low,0.6066235899925232
28,0,density,5,mid,2.4227728843688965
